date,flow_start,durat,prot,src_ip_addr,src_port,dst_ip_addr,dst_port,flags,tos,packets,bytes,flows,label
15/08/2011,16:43:21.419,0,TCP,74.125.39.125,5222,147.32.84.170,46975,A_,0,1,66,1,Background
15/08/2011,16:43:21.419,0,UDP,147.32.86.186,59043,147.32.80.9,53,INT,0,1,79,1,Background
15/08/2011,16:43:21.424,0,UDP,80.250.146.56,48416,147.32.84.229,13363,INT,0,1,72,1,Background
15/08/2011,16:43:21.425,0,UDP,147.32.84.229,13363,80.250.146.56,48416,INT,0,1,60,1,Background
15/08/2011,16:43:21.443,0,TCP,200.41.234.43,9073,147.32.84.229,443,A_,0,1,66,1,Background
15/08/2011,16:43:21.445,0,UDP,46193162130,24998,147.32.84.229,13363,INT,0,1,74,1,Background
15/08/2011,16:43:21.446,0,UDP,147.32.84.229,13363,46193162130,24998,INT,0,1,60,1,Background
15/08/2011,16:43:21.447,0,UDP,141.84.43.125,51269,147.32.84.229,13363,INT,0,1,172,1,Background
15/08/2011,16:43:21.447,723,TCP,147.32.84.229,13363,80.0.170.22,50954,PA_,0,4,355,1,Background
15/08/2011,16:43:21.449,0,UDP,151.51.184.128,14357,147.32.84.229,13363,INT,0,1,75,1,Background
15/08/2011,16:43:21.449,0,UDP,147.32.84.229,13363,151.51.184.128,14357,INT,0,1,60,1,Background
15/08/2011,16:43:21.450,0,UDP,147.32.86.176,64809,96.6.40.39,3478,INT,0,1,74,1,Background
15/08/2011,16:43:21.453,0,UDP,147.32.80.9,53,147.32.86.186,59043,INT,0,1,136,1,Background
15/08/2011,16:43:21.453,0,TCP,147.32.3.51,1473,147.32.87.20,10010,PA_,0,1,70,1,Background
15/08/2011,16:43:21.454,3503,TCP,147.32.86.186,7278,216.10.112.139,80,FSPA_,0,10,3279,1,Background
15/08/2011,16:43:21.454,0,TCP,147.32.87.20,10010,147.32.3.51,1473,A_,0,1,60,1,Background
15/08/2011,16:43:21.460,0,UDP,94.243.95.55,41426,147.32.87.238,39371,INT,0,1,60,1,Background
15/08/2011,16:43:21.462,3361,TCP,109.43.27.137,56664,147.32.84.229,13363,PA_,0,4,255,1,Background
15/08/2011,16:43:21.483,0,UDP,80137107134,1024,147.32.84.229,13363,INT,0,1,179,1,Background
15/08/2011,16:43:21.483,0,UDP,147.32.84.229,13363,80137107134,1024,INT,0,1,62,1,Background
15/08/2011,16:43:21.486,925,TCP,95.122.60.130,54753,147.32.85.5,21857,PA_,0,3,195,1,Background
15/08/2011,16:43:21.486,569,TCP,147.32.85.5,21857,95.122.60.130,54753,PA_,0,3,184,1,Background
15/08/2011,16:43:21.486,115,TCP,147.32.85.5,21857,79.108.214.94,59088,PA_,0,4,251,1,Background
15/08/2011,16:43:21.491,1729,TCP,74125232214,80,147.32.84.25,61000,PA_,0,4,928,1,Background
15/08/2011,16:43:21.495,1918,TCP,151.37.154.92,50001,147.32.86.44,10966,PA_,0,2,120,1,Background
15/08/2011,16:43:21.496,1918,TCP,147.32.86.44,10966,151.37.154.92,50001,A_,0,2,120,1,Background
15/08/2011,16:43:21.508,0,UDP,147.32.87.238,39371,94.243.95.55,41426,INT,0,1,68,1,Background
15/08/2011,16:43:21.514,0,TCP,147.32.84.229,13363,82.16.90.207,49563,A_,0,1,60,1,Background
15/08/2011,16:43:21.518,431,TCP,193.68.120.74,1042,147.32.84.229,13363,PA_,0,3,246,1,Background
15/08/2011,16:43:21.518,0,UDP,147.32.86.155,12093,97.81.59.131,57829,INT,0,1,177,1,Background
15/08/2011,16:43:21.528,4598,TCP,151.51.184.128,14358,147.32.84.229,13363,SPA_,0,15,2658,1,Background
15/08/2011,16:43:21.529,4332,TCP,147.32.84.229,13363,151.51.184.128,14358,SPA_,0,12,1050,1,Background
15/08/2011,16:43:21.533,0,UDP,109.80.174.124,11623,147.32.84.229,13363,INT,0,1,178,1,Background
15/08/2011,16:43:21.533,0,UDP,147.32.84.229,13363,109.80.174.124,11623,INT,0,1,62,1,Background
15/08/2011,16:43:21.533,1379,TCP,147.32.84.229,13363,151.37.127.13,59590,PA_,0,5,386,1,Background
15/08/2011,16:43:21.542,586,TCP,147.32.86.186,7279,216.93.180.52,80,SPA_,0,4,769,1,Background
15/08/2011,16:43:21.544,57,TCP,79.108.214.94,59088,147.32.85.5,21857,PA_,0,3,184,1,Background
15/08/2011,16:43:21.631,1580,TCP,209.85.148.99,443,147.32.84.59,56462,PA_,0,28,8391,1,Background
15/08/2011,16:43:21.640,407,TCP,151.62.154.158,61730,147.32.84.229,13363,PA_,0,2,134,1,Background
15/08/2011,16:43:21.641,3314,TCP,147.32.86.186,7278,216.10.112.139,80,_FSPA,0,13,10319,1,Background
15/08/2011,16:43:21.643,0,UDP,96.6.40.39,3478,147.32.86.176,64809,INT,0,1,107,1,Background
15/08/2011,16:43:21.650,375,TCP,50.16.253.39,80,147.32.86.165,61106,FPA_,0,10,13493,1,Background
15/08/2011,16:43:21.651,252,TCP,147.32.86.165,61106,50.16.253.39,80,FA_,0,4,240,1,Background
15/08/2011,16:43:21.657,2360,TCP,61.245.165.21,32399,147.32.85.84,13716,PA_,0,4,250,1,Background
15/08/2011,16:43:21.657,2360,TCP,147.32.85.84,13716,61.245.165.21,32399,PA_,0,5,306,1,Background
15/08/2011,16:43:21.672,0,UDP,97.81.59.131,57829,147.32.86.155,12093,INT,0,1,62,1,Background
15/08/2011,16:43:21.679,2223,UDP,93134157130,7004,147.32.86.58,48784,INT,0,2,284,1,Background
15/08/2011,16:43:21.733,46,TCP,147.32.84.229,13363,193.68.120.74,1042,PA_,0,2,120,1,Background
15/08/2011,16:43:21.733,4835,TCP,147.32.84.229,80,188.4.163.203,59394,PA_,0,12,2584,1,Background
15/08/2011,16:43:21.739,0,UDP,88.217.25.77,55002,147.32.84.229,13363,INT,0,1,75,1,Background
15/08/2011,16:43:21.740,0,UDP,147.32.84.229,13363,88.217.25.77,55002,INT,0,1,60,1,Background
15/08/2011,16:43:21.740,190,TCP,216.93.180.52,80,147.32.86.186,7279,SPA_,0,3,532,1,Background
15/08/2011,16:43:21.753,0,UDP,196.0.6.178,24831,147.32.84.229,13363,INT,0,1,66,1,Background
15/08/2011,16:43:21.754,0,UDP,147.32.84.229,13363,196.0.6.178,24831,INT,0,1,246,1,Background
15/08/2011,16:43:21.767,4964,TCP,99231125170,54559,147.32.85.100,3126,S_,0,6,468,1,Background
15/08/2011,16:43:21.773,217,TCP,80.0.170.22,50954,147.32.84.229,13363,PA_,0,3,220,1,Background
15/08/2011,16:43:21.773,1439,TCP,151.37.127.13,59590,147.32.84.229,13363,PA_,0,6,597,1,Background
15/08/2011,16:43:21.776,0,UDP,147.32.80.9,53,147.32.84.170,54741,INT,0,1,163,1,Background
15/08/2011,16:43:21.777,0,UDP,147.32.80.9,53,147.32.84.170,42118,INT,0,1,199,1,Background
15/08/2011,16:43:21.785,0,TCP,205.188.11.62,5190,147.32.86.165,59654,PA_,0,1,149,1,Background
15/08/2011,16:43:21.798,0,TCP,77.75.76.3,80,147.32.86.165,61073,FA_,0,1,60,1,Background
15/08/2011,16:43:21.798,0,TCP,147.32.86.165,61073,77.75.76.3,80,A_,0,1,60,1,Background
15/08/2011,16:43:21.827,0,UDP,147.32.84.229,13363,109.175.138.50,6088,INT,0,1,140,1,Background
15/08/2011,16:43:21.829,0,UDP,94.212.42.166,42720,147.32.84.229,13363,INT,0,1,74,1,Background
15/08/2011,16:43:21.830,0,UDP,147.32.84.229,13363,94.212.42.166,42720,INT,0,1,60,1,Background
15/08/2011,16:43:21.839,302,TCP,151.50.13.231,59074,147.32.84.229,13363,PA_,0,2,1503,1,Background
15/08/2011,16:43:21.839,0,TCP,147.32.84.229,13363,151.50.13.231,59074,PA_,0,1,60,1,Background
15/08/2011,16:43:21.842,132,TCP,147.32.84.229,13363,151.62.154.158,61730,PA_,0,2,134,1,Background
15/08/2011,16:43:21.842,0,TCP,147.32.84.229,443,188.146.249.35,3485,PA_,0,1,66,1,Background
15/08/2011,16:43:21.889,4398,TCP,194.108.204.27,47090,147.32.84.138,8080,PA_,0,12,4580,1,Background
15/08/2011,16:43:21.890,4367,TCP,147.32.84.138,8080,194.108.204.27,47090,PA_,0,8,2458,1,Background
15/08/2011,16:43:21.890,4838,TCP,147.32.84.229,13363,151.31.153.101,49875,PA_,0,3,622,1,Background
15/08/2011,16:43:21.916,0,UDP,95.111.55.144,39122,147.32.84.229,13363,INT,0,1,186,1,Background
15/08/2011,16:43:21.916,0,UDP,147.32.84.229,13363,95.111.55.144,39122,INT,0,1,62,1,Background
15/08/2011,16:43:21.923,0,TCP,77.75.76.3,80,147.32.86.165,61074,FA_,0,1,60,1,Background
15/08/2011,16:43:21.924,0,TCP,147.32.86.165,61074,77.75.76.3,80,A_,0,1,60,1,Background
15/08/2011,16:43:21.944,0,UDP,65.9.183.226,50860,147.32.84.229,13363,INT,0,1,173,1,Background
15/08/2011,16:43:21.957,1753,TCP,147.32.85.84,13716,164.132.26.167,2869,PA_,0,4,259,1,Background
15/08/2011,16:43:21.959,0,TCP,74125232216,443,147.32.84.59,36164,PA_,0,1,146,1,Background
15/08/2011,16:43:21.975,0,TCP,147.32.84.229,13363,86.143.77.227,58284,PA_,0,1,60,1,Background
15/08/2011,16:43:21.975,0,TCP,147.32.84.229,13363,149.201.245.48,49159,PA_,0,1,60,1,Background
15/08/2011,16:43:21.983,0,TCP,147.32.86.165,59654,205.188.11.62,5190,A_,0,1,60,1,Background
15/08/2011,16:43:21.985,0,UDP,201.250.45.142,65498,147.32.84.229,13363,INT,0,1,111,1,Background
15/08/2011,16:43:21.986,0,UDP,147.32.84.229,13363,201.250.45.142,65498,INT,0,2,413,1,Background
15/08/2011,16:43:21.990,0,UDP,147.32.84.229,13363,141.84.43.125,51269,INT,0,1,72,1,Background
15/08/2011,16:43:21.999,4832,TCP,188.4.163.203,59394,147.32.84.229,80,PA_,0,9,3349,1,Background
15/08/2011,16:43:22.009,4,TCP,147.32.84.242,33259,147.251.3.130,1713,PA_,0,2,279,1,Background
15/08/2011,16:43:22.013,0,TCP,147.251.3.130,1713,147.32.84.242,33259,PA_,0,1,213,1,Background
15/08/2011,16:43:22.016,469,TCP,147.32.84.59,39715,199.47.216.172,443,PA_,0,3,912,1,Background
15/08/2011,16:43:22.021,4874,TCP,147.32.84.59,60922,194.79.54.46,80,PA_,0,6,927,1,Background
15/08/2011,16:43:22.054,3860,TCP,74125232194,443,147.32.84.59,52978,PA_,0,24,7401,1,Background
15/08/2011,16:43:22.057,216,TCP,90.177.96.51,11791,147.32.86.190,3306,PA_,0,6,1611,1,Background
15/08/2011,16:43:22.058,158,TCP,147.32.86.190,3306,90.177.96.51,11791,PA_,0,4,1014,1,Background
15/08/2011,16:43:22.059,1325,TCP,76.240.24.212,3711,147.32.84.118,6881,S_,0,3,186,1,Background
15/08/2011,16:43:22.059,1325,TCP,147.32.84.118,6881,76.240.24.212,3711,RA_,0,3,180,1,Background
15/08/2011,16:43:22.108,0,UDP,147.32.84.229,13363,68.54.206.126,3477,INT,0,1,99,1,Background
15/08/2011,16:43:22.108,0,UDP,147.32.84.229,13363,95.28.100.178,64761,INT,0,1,60,1,Background
15/08/2011,16:43:22.108,281,TCP,147.32.84.229,13363,87195148249,59870,PA_,0,3,210,1,Background
15/08/2011,16:43:22.142,0,UDP,76.127.252.64,18574,147.32.84.229,13363,INT,0,1,190,1,Background
15/08/2011,16:43:22.143,3165,TCP,209.85.148.106,443,147.32.84.59,53069,PA_,0,6,567,1,Background
15/08/2011,16:43:22.143,0,UDP,147.32.84.229,13363,76.127.252.64,18574,INT,0,1,74,1,Background
15/08/2011,16:43:22.150,44,TCP,87195148249,59870,147.32.84.229,13363,PA_,0,3,202,1,Background
15/08/2011,16:43:22.155,0,TCP,203.106.50.35,80,147.32.86.10,16452,SA_,0,1,60,1,Background
15/08/2011,16:43:22.159,103,TCP,66.249.72.215,43305,147.32.84.188,80,FA_,0,2,132,1,Background
15/08/2011,16:43:22.159,0,TCP,86.143.77.227,58284,147.32.84.229,13363,A_,0,1,60,1,Background
15/08/2011,16:43:22.159,0,TCP,147.32.84.188,80,66.249.72.215,43305,FA_,0,1,66,1,Background
15/08/2011,16:43:22.162,664,TCP,147.32.84.229,13363,188.134.41.87,1084,PA_,0,4,314,1,Background
15/08/2011,16:43:22.171,3696,TCP,209.85.149.132,443,147.32.84.59,53111,PA_,0,320,387540,1,Background
15/08/2011,16:43:22.184,0,TCP,149.201.245.48,49159,147.32.84.229,13363,A_,0,1,60,1,Background
15/08/2011,16:43:22.184,0,UDP,31162206129,57304,147.32.84.229,13363,INT,0,1,74,1,Background
15/08/2011,16:43:22.185,0,UDP,147.32.84.229,13363,31162206129,57304,INT,0,1,60,1,Background
15/08/2011,16:43:22.186,3122,UDP,94.69.135.43,21938,147.32.84.229,13363,INT,0,2,407,1,Background
15/08/2011,16:43:22.187,3921,TCP,147.32.84.229,13363,147.27.55.215,22057,PA_,0,8,696,1,Background
15/08/2011,16:43:22.205,0,UDP,95.28.100.178,64761,147.32.84.229,13363,INT,0,3,2979,1,Background
15/08/2011,16:43:22.208,277,TCP,199.47.216.172,443,147.32.84.59,39715,PA_,0,3,619,1,Background
15/08/2011,16:43:22.218,4478,TCP,194.79.54.46,80,147.32.84.59,60922,PA_,0,6,780,1,Background
15/08/2011,16:43:22.244,2784,TCP,147.32.84.59,51684,69120188244,58971,PA_,0,10,962,1,Background
15/08/2011,16:43:22.249,0,UDP,88146221210,51050,147.32.84.229,13363,INT,0,1,72,1,Background
15/08/2011,16:43:22.250,0,UDP,147.32.84.229,13363,88146221210,51050,INT,0,1,60,1,Background
15/08/2011,16:43:22.273,118,TCP,147.32.84.59,33594,69.63.189.39,443,PA_,0,2,848,1,Background
15/08/2011,16:43:22.278,0,UDP,68.54.206.126,3477,147.32.84.229,13363,INT,0,2,388,1,Background
15/08/2011,16:43:22.295,537,TCP,74125232216,443,147.32.84.59,59995,PA_,0,6,7029,1,Background
15/08/2011,16:43:22.309,177,TCP,66.220.151.73,80,147.32.84.59,52771,PA_,0,3,581,1,Background
15/08/2011,16:43:22.310,8,TCP,147.32.84.59,52771,66.220.151.73,80,PA_,0,2,1203,1,Background
15/08/2011,16:43:22.312,1181,TCP,66.220.151.73,80,147.32.84.59,52841,PA_,0,2,527,1,Background
15/08/2011,16:43:22.342,4054,TCP,213.195.224.3,53956,147.32.84.229,13363,FPA_,0,4,585,1,Background
15/08/2011,16:43:22.343,4029,TCP,147.32.84.229,13363,213.195.224.3,53956,FPA_,0,3,180,1,Background
15/08/2011,16:43:22.343,4002,UDP,147.32.84.229,13363,31.133.73.7,59785,INT,0,2,354,1,Background
15/08/2011,16:43:22.380,0,UDP,193.227.184.1,57112,147.32.84.229,13363,INT,0,1,71,1,Background
15/08/2011,16:43:22.380,0,UDP,147.32.84.229,13363,193.227.184.1,57112,INT,0,1,60,1,Background
15/08/2011,16:43:22.382,271,TCP,188.134.41.87,1084,147.32.84.229,13363,PA_,0,3,201,1,Background
15/08/2011,16:43:22.391,0,TCP,69.63.189.39,443,147.32.84.59,33594,PA_,0,1,628,1,Background
15/08/2011,16:43:22.420,0,UDP,122.164.229.97,47689,147.32.84.118,6881,INT,0,1,145,1,Background
15/08/2011,16:43:22.420,0,ICMP,NULL,NULL,NULL,NULL,URP,0,1,173,1,Background
15/08/2011,16:43:22.422,247,TCP,147.32.86.186,7280,184.73.238.68,80,SRPA_,0,5,1532,1,Background
15/08/2011,16:43:22.423,0,UDP,147.32.86.186,50102,147.32.80.9,53,INT,0,1,88,1,Background
15/08/2011,16:43:22.429,3513,TCP,147.27.55.215,22057,147.32.84.229,13363,PA_,0,6,371,1,Background
15/08/2011,16:43:22.440,4185,TCP,121.54.32.131,37811,147.32.84.229,13363,S_,0,3,194,1,Background
15/08/2011,16:43:22.440,4185,TCP,147.32.84.229,13363,121.54.32.131,37811,SA_,0,4,252,1,Background
15/08/2011,16:43:22.443,0,UDP,69.124.117.80,53119,147.32.84.229,13363,INT,0,1,75,1,Background
15/08/2011,16:43:22.443,0,UDP,147.32.84.229,13363,69.124.117.80,53119,INT,0,1,60,1,Background
15/08/2011,16:43:22.444,0,UDP,147.32.80.9,53,147.32.86.186,50102,INT,0,1,288,1,Background
15/08/2011,16:43:22.444,28,UDP,147.32.86.186,56972,147.32.80.9,53,INT,0,2,176,1,Background
15/08/2011,16:43:22.448,0,ICMP,NULL,NULL,NULL,NULL,URP,0,1,173,1,Background
15/08/2011,16:43:22.455,0,UDP,178.124.157.2,22282,147.32.84.229,13363,INT,0,1,75,1,Background
15/08/2011,16:43:22.455,0,UDP,147.32.84.229,13363,178.124.157.2,22282,INT,0,1,60,1,Background
15/08/2011,16:43:22.467,1242,TCP,164.132.26.167,2869,147.32.85.84,13716,PA_,0,3,180,1,Background
15/08/2011,16:43:22.478,0,TCP,147.32.84.118,1564,92.226.74.196,6881,S_,0,1,62,1,Background
15/08/2011,16:43:22.478,0,TCP,147.32.84.118,1563,91.2.251.225,6881,S_,0,1,62,1,Background
15/08/2011,16:43:22.482,3485,TCP,147.32.86.44,10966,151.51.231.119,51001,PA_,0,6,370,1,Background
15/08/2011,16:43:22.482,0,UDP,87194120103,56867,147.32.84.229,13363,INT,0,1,193,1,Background
15/08/2011,16:43:22.483,0,UDP,147.32.84.229,13363,87194120103,56867,INT,0,1,62,1,Background
15/08/2011,16:43:22.487,0,UDP,147.32.84.138,37368,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.487,0,UDP,147.32.84.138,59943,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.487,0,UDP,147.32.80.9,53,147.32.84.138,37368,INT,0,1,133,1,Background
15/08/2011,16:43:22.487,0,UDP,147.32.80.9,53,147.32.84.138,59943,INT,0,1,133,1,Background
15/08/2011,16:43:22.490,0,UDP,147.32.80.9,53,147.32.86.186,56972,INT,0,1,179,1,Background
15/08/2011,16:43:22.491,4705,TCP,147.32.86.186,7281,216.137.61.226,80,SPA_,0,7,1486,1,Background
15/08/2011,16:43:22.491,0,UDP,98229201121,58094,147.32.84.229,13363,INT,0,1,75,1,Background
15/08/2011,16:43:22.492,0,UDP,147.32.84.229,13363,98229201121,58094,INT,0,1,60,1,Background
15/08/2011,16:43:22.495,0,UDP,147.32.84.138,35431,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.495,0,UDP,147.32.84.138,50080,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.495,0,UDP,147.32.80.9,53,147.32.84.138,35431,INT,0,1,133,1,Background
15/08/2011,16:43:22.495,0,UDP,147.32.80.9,53,147.32.84.138,50080,INT,0,1,133,1,Background
15/08/2011,16:43:22.502,0,UDP,147.32.84.138,33656,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.502,0,UDP,147.32.84.138,45685,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.503,0,UDP,147.32.80.9,53,147.32.84.138,33656,INT,0,1,133,1,Background
15/08/2011,16:43:22.503,0,UDP,147.32.80.9,53,147.32.84.138,45685,INT,0,1,133,1,Background
15/08/2011,16:43:22.509,0,UDP,147.32.84.138,52721,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.509,0,UDP,147.32.80.9,53,147.32.84.138,52721,INT,0,1,133,1,Background
15/08/2011,16:43:22.509,0,UDP,147.32.84.138,36564,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.509,0,UDP,147.32.80.9,53,147.32.84.138,36564,INT,0,1,133,1,Background
15/08/2011,16:43:22.510,4489,TCP,216.137.61.226,80,147.32.86.186,7281,SPA_,0,8,7322,1,Background
15/08/2011,16:43:22.512,816,TCP,147.32.84.59,52841,66.220.151.73,80,PA_,0,2,1202,1,Background
15/08/2011,16:43:22.513,0,UDP,147.32.84.138,36938,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.513,0,UDP,147.32.84.138,46716,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.513,0,UDP,147.32.80.9,53,147.32.84.138,36938,INT,0,1,133,1,Background
15/08/2011,16:43:22.513,0,UDP,147.32.80.9,53,147.32.84.138,46716,INT,0,1,133,1,Background
15/08/2011,16:43:22.517,0,UDP,147.32.84.138,41839,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.517,0,UDP,147.32.84.138,52353,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.518,0,UDP,147.32.80.9,53,147.32.84.138,41839,INT,0,1,133,1,Background
15/08/2011,16:43:22.518,0,UDP,147.32.80.9,53,147.32.84.138,52353,INT,0,1,133,1,Background
15/08/2011,16:43:22.522,0,UDP,147.32.84.138,32917,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.522,0,UDP,147.32.84.138,56157,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:22.522,0,UDP,147.32.80.9,53,147.32.84.138,32917,INT,0,1,133,1,Background
15/08/2011,16:43:22.522,0,UDP,147.32.80.9,53,147.32.84.138,56157,INT,0,1,133,1,Background
15/08/2011,16:43:22.522,0,UDP,95188120106,6724,147.32.84.111,48922,INT,0,1,60,1,Background
15/08/2011,16:43:22.523,0,UDP,147.32.84.111,48922,95188120106,6724,INT,0,1,68,1,Background
15/08/2011,16:43:22.529,0,UDP,82.74.110.99,57890,147.32.84.229,443,INT,0,1,60,1,Background
15/08/2011,16:43:22.529,0,UDP,147.32.84.229,443,82.74.110.99,57890,INT,0,1,68,1,Background
15/08/2011,16:43:22.543,123,TCP,147.32.86.186,7280,184.73.238.68,80,_FSA,0,2,1398,1,Background
15/08/2011,16:43:22.553,0,UDP,147.32.84.229,13363,24.29.246.36,17998,INT,0,1,85,1,Background
15/08/2011,16:43:22.553,0,UDP,147.32.84.229,13363,46.35.103.113,48334,INT,0,1,85,1,Background
15/08/2011,16:43:22.553,2019,UDP,147.32.84.229,13363,80.97.83.239,1851,INT,0,2,170,1,Background
15/08/2011,16:43:22.558,4461,TCP,209.85.148.104,80,147.32.84.59,52139,PA_,0,4,1453,1,Background
15/08/2011,16:43:22.578,0,UDP,147.32.86.155,12093,129.187.211.94,51676,INT,0,1,74,1,Background
15/08/2011,16:43:22.588,2439,TCP,69120188244,58971,147.32.84.59,51684,PA_,0,8,558,1,Background
15/08/2011,16:43:22.591,0,UDP,147.32.84.229,13363,65.9.183.226,50860,INT,0,1,133,1,Background
15/08/2011,16:43:22.592,0,UDP,149.5.45.218,33033,147.32.84.229,13363,INT,0,1,60,1,Background
15/08/2011,16:43:22.595,0,UDP,147.32.84.229,13363,149.5.45.218,33033,INT,0,3,2968,1,Background
15/08/2011,16:43:22.616,0,TCP,203.106.50.35,80,147.32.86.71,37487,SA_,0,1,60,1,Background
15/08/2011,16:43:22.617,0,UDP,46.35.103.113,48334,147.32.84.229,13363,INT,0,1,67,1,Background
15/08/2011,16:43:22.621,3174,TCP,74125232215,443,147.32.84.59,54072,PA_,0,4,1168,1,Background
15/08/2011,16:43:22.625,0,UDP,59190124228,6040,147.32.84.229,13363,INT,0,1,177,1,Background
15/08/2011,16:43:22.625,1185,TCP,147.32.84.229,13363,49.237.23.138,48649,PA_,0,3,263,1,Background
15/08/2011,16:43:22.661,0,TCP,94124104201,80,147.32.86.176,4652,FA_,0,1,60,1,Background
15/08/2011,16:43:22.664,3279,UDP,147.32.84.229,13363,94.69.135.43,21938,INT,0,2,129,1,Background
15/08/2011,16:43:22.665,1697,TCP,147.32.86.176,4652,94124104201,80,RA_,0,2,120,1,Background
15/08/2011,16:43:22.680,0,TCP,94124104201,80,147.32.86.176,4658,FA_,0,1,60,1,Background
15/08/2011,16:43:22.685,1678,TCP,147.32.86.176,4658,94124104201,80,RA_,0,2,120,1,Background
15/08/2011,16:43:22.697,0,UDP,24.29.246.36,17998,147.32.84.229,13363,INT,0,1,67,1,Background
15/08/2011,16:43:22.710,4000,UDP,147.32.87.48,4754,147.32.86.234,161,INT,0,6,786,1,Background
15/08/2011,16:43:22.710,3999,ICMP,NULL,NULL,NULL,NULL,RED,0,3,210,1,Background
15/08/2011,16:43:22.712,0,UDP,83.5.54.155,33810,147.32.87.238,39371,INT,0,1,63,1,Background
15/08/2011,16:43:22.737,0,UDP,147.32.87.238,39371,83.5.54.155,33810,INT,0,1,63,1,Background
15/08/2011,16:43:22.744,0,UDP,108.90.122.49,59695,147.32.84.229,13363,INT,0,1,176,1,Background
15/08/2011,16:43:22.745,0,UDP,147.32.84.229,13363,108.90.122.49,59695,INT,0,1,62,1,Background
15/08/2011,16:43:22.745,0,UDP,147.32.86.168,47251,147.32.80.9,53,INT,0,1,74,1,Background
15/08/2011,16:43:22.746,0,UDP,147.32.80.9,53,147.32.86.168,47251,INT,0,1,144,1,Background
15/08/2011,16:43:22.750,0,UDP,147.32.86.168,32916,147.32.80.9,53,INT,0,1,74,1,Background
15/08/2011,16:43:22.750,3019,TCP,151.51.231.119,51001,147.32.86.44,10966,PA_,0,4,240,1,Background
15/08/2011,16:43:22.750,0,UDP,147.32.80.9,53,147.32.86.168,32916,INT,0,1,326,1,Background
15/08/2011,16:43:22.753,265,TCP,147.32.85.26,60764,151.42.187.23,54424,PA_,0,2,129,1,Background
15/08/2011,16:43:22.753,298,TCP,147.32.85.26,60764,82.58.36.159,64628,PA_,0,2,128,1,Background
15/08/2011,16:43:22.758,40,TCP,209.85.148.99,443,147.32.86.168,52148,PA_,0,2,326,1,Background
15/08/2011,16:43:22.762,4320,TCP,151.31.153.101,49875,147.32.84.229,13363,PA_,0,4,365,1,Background
15/08/2011,16:43:22.769,151,TCP,212.67.92.35,20766,147.32.84.229,13363,PA_,0,2,309,1,Background
15/08/2011,16:43:22.769,0,TCP,147.32.84.229,13363,212.67.92.35,20766,PA_,0,1,60,1,Background
15/08/2011,16:43:22.782,246,TCP,147.32.86.186,7282,184.73.238.68,80,SRPA_,0,5,1536,1,Background
15/08/2011,16:43:22.793,146,TCP,147.32.84.59,52549,69.63.190.10,80,PA_,0,3,2311,1,Background
15/08/2011,16:43:22.819,0,TCP,151.42.187.23,54424,147.32.85.26,60764,PA_,0,1,60,1,Background
15/08/2011,16:43:22.833,2274,UDP,147.32.84.229,13363,78.93.31.114,49505,INT,0,4,458,1,Background
15/08/2011,16:43:22.845,1288,TCP,147.32.84.59,58677,50.19.116.130,443,PA_,0,11,13808,1,Background
15/08/2011,16:43:22.852,0,TCP,82.58.36.159,64628,147.32.85.26,60764,PA_,0,1,60,1,Background
15/08/2011,16:43:22.857,0,UDP,212.10.104.203,1132,147.32.84.229,13363,INT,0,1,177,1,Background
15/08/2011,16:43:22.862,0,UDP,147.32.85.114,37632,62183102227,49864,INT,0,1,181,1,Background
15/08/2011,16:43:22.862,0,UDP,147.32.85.114,37632,91.77.19.82,60352,INT,0,1,188,1,Background
15/08/2011,16:43:22.879,334,TCP,74125232214,443,147.32.84.118,56071,PA_,0,4,710,1,Background
15/08/2011,16:43:22.887,4006,UDP,147.32.84.59,52996,123.198.103.56,16796,INT,0,2,346,1,Background
15/08/2011,16:43:22.892,0,UDP,178.78.192.23,37854,147.32.84.229,13363,INT,0,1,81,1,Background
